Data,IDVenditore,IDAcquirente,Valore
2019-03-02,utente_3,utente_7,80
2019-03-02,utente_6,utente_8,607
2019-03-02,utente_9,utente_5,575
2019-03-02,utente_6,utente_1,555
2019-03-02,utente_2,utente_7,519
2019-03-02,utente_4,utente_9,372
2019-03-02,utente_5,utente_6,357
2019-03-02,utente_3,utente_10,408
2019-03-02,utente_2,utente_7,909
2019-03-02,utente_10,utente_1,240
2019-03-02,utente_2,utente_5,666
2019-03-02,utente_5,utente_1,893
2019-03-02,utente_3,utente_6,142
2019-03-02,utente_9,utente_2,836
2019-03-02,utente_1,utente_7,477
2019-03-02,utente_5,utente_8,741
2019-03-02,utente_6,utente_1,380
2019-03-02,utente_7,utente_2,6
2019-03-02,utente_3,utente_1,587
2019-03-02,utente_3,utente_10,639
2019-03-02,utente_3,utente_9,623
2019-03-02,utente_2,utente_4,623
2019-03-02,utente_2,utente_4,348
2019-03-02,utente_4,utente_5,915
2019-03-02,utente_4,utente_2,982
2019-03-02,utente_9,utente_1,946
2019-03-02,utente_7,utente_10,449
2019-03-02,utente_5,utente_6,928
2019-03-02,utente_8,utente_5,62
2019-03-02,utente_2,utente_9,475
2019-03-02,utente_9,utente_10,301
2019-03-02,utente_2,utente_9,394
2019-03-02,utente_6,utente_3,860
2019-03-02,utente_2,utente_8,947
2019-03-02,utente_8,utente_6,635
2019-03-02,utente_4,utente_8,3
2019-03-02,utente_5,utente_10,8
2019-03-02,utente_10,utente_5,78
2019-03-02,utente_8,utente_1,135
2019-03-02,utente_5,utente_8,244
2019-03-02,utente_9,utente_8,429
2019-03-02,utente_6,utente_8,264
2019-03-02,utente_3,utente_8,545
2019-03-02,utente_1,utente_4,432
2019-03-02,utente_1,utente_4,831
2019-03-02,utente_1,utente_3,192
2019-03-02,utente_9,utente_8,638
2019-03-02,utente_10,utente_8,775
2019-03-02,utente_1,utente_9,609
2019-03-02,utente_7,utente_2,766
2019-03-02,utente_6,utente_5,327
2019-03-02,utente_10,utente_9,40
2019-03-02,utente_4,utente_10,278
2019-03-02,utente_6,utente_10,794
2019-03-02,utente_2,utente_4,418
2019-03-02,utente_6,utente_10,296
2019-03-02,utente_4,utente_10,858
2019-03-02,utente_2,utente_10,932
2019-03-02,utente_3,utente_6,648
2019-03-02,utente_1,utente_8,54
2019-03-02,utente_4,utente_2,630
2019-03-02,utente_8,utente_10,903
2019-03-02,utente_1,utente_7,639
2019-03-02,utente_4,utente_7,212
2019-03-02,utente_3,utente_4,639
2019-03-02,utente_9,utente_7,283
2019-03-02,utente_1,utente_5,771
2019-03-02,utente_5,utente_4,699
2019-03-02,utente_1,utente_9,222
2019-03-02,utente_7,utente_2,397
2019-03-02,utente_5,utente_4,394
2019-03-02,utente_2,utente_7,510
2019-03-02,utente_10,utente_2,572
2019-03-02,utente_10,utente_4,316
2019-03-02,utente_3,utente_5,719
2019-03-02,utente_7,utente_10,863
2019-03-02,utente_10,utente_5,986
2019-03-02,utente_8,utente_5,725
2019-03-02,utente_5,utente_6,595
2019-03-02,utente_6,utente_2,881
2019-03-02,utente_4,utente_1,123
2019-03-02,utente_4,utente_8,402
2019-03-02,utente_7,utente_9,542
2019-03-02,utente_7,utente_9,12
2019-03-02,utente_7,utente_2,45
2019-03-02,utente_10,utente_5,14
2019-03-02,utente_6,utente_8,955
2019-03-02,utente_1,utente_4,284
2019-03-02,utente_9,utente_4,358
2019-03-02,utente_10,utente_5,872
2019-03-02,utente_1,utente_6,549
2019-03-02,utente_8,utente_10,334
2019-03-02,utente_4,utente_8,236
2019-03-02,utente_10,utente_3,535
2019-03-02,utente_3,utente_10,67
2019-03-02,utente_6,utente_1,207
2019-03-02,utente_3,utente_9,309
2019-03-02,utente_8,utente_7,351
2019-03-02,utente_6,utente_10,68
2019-03-02,utente_6,utente_4,402
2019-03-02,utente_10,utente_8,238
2019-03-02,utente_5,utente_8,929
2019-03-02,utente_7,utente_9,625
2019-03-02,utente_4,utente_6,828
2019-03-02,utente_6,utente_4,483
2019-03-02,utente_5,utente_10,909
2019-03-02,utente_6,utente_10,697
2019-03-02,utente_4,utente_8,488
2019-03-02,utente_3,utente_7,958
2019-03-02,utente_4,utente_5,108
2019-03-02,utente_1,utente_4,949
2019-03-02,utente_7,utente_2,894
2019-03-02,utente_4,utente_1,963
2019-03-02,utente_9,utente_5,478
2019-03-02,utente_4,utente_8,181
2019-03-02,utente_10,utente_2,598
2019-03-02,utente_1,utente_5,981
2019-03-02,utente_5,utente_10,967
2019-03-02,utente_2,utente_9,87
2019-03-02,utente_10,utente_5,699
2019-03-02,utente_5,utente_4,952
2019-03-02,utente_9,utente_7,216
2019-03-02,utente_6,utente_8,725
2019-03-02,utente_6,utente_3,956
2019-03-02,utente_4,utente_8,167
2019-03-02,utente_10,utente_9,284
2019-03-02,utente_2,utente_3,134
2019-03-02,utente_5,utente_7,231
2019-03-02,utente_10,utente_9,563
2019-03-02,utente_9,utente_5,137
2019-03-02,utente_3,utente_4,999
2019-03-02,utente_10,utente_8,275
2019-03-02,utente_6,utente_1,333
2019-03-02,utente_7,utente_9,6
2019-03-02,utente_4,utente_5,810
2019-03-02,utente_5,utente_7,626
2019-03-02,utente_9,utente_6,479
2019-03-02,utente_2,utente_6,755
2019-03-02,utente_6,utente_3,368
2019-03-02,utente_10,utente_6,903
2019-03-02,utente_3,utente_1,817
2019-03-02,utente_8,utente_10,314
2019-03-02,utente_1,utente_3,863
2019-03-02,utente_9,utente_1,898
2019-03-02,utente_7,utente_3,458
2019-03-02,utente_7,utente_8,674
2019-03-02,utente_2,utente_7,634
2019-03-02,utente_1,utente_6,93
2019-03-02,utente_4,utente_9,704
2019-03-02,utente_9,utente_10,34
2019-03-02,utente_10,utente_1,429
2019-03-02,utente_3,utente_8,218
2019-03-02,utente_8,utente_9,23
2019-03-02,utente_9,utente_3,882
2019-03-02,utente_1,utente_5,194
2019-03-02,utente_4,utente_3,680
2019-03-02,utente_3,utente_2,602
2019-03-02,utente_2,utente_4,461
2019-03-02,utente_4,utente_5,457
2019-03-02,utente_6,utente_3,712
2019-03-02,utente_7,utente_3,864
2019-03-02,utente_4,utente_7,319
2019-03-02,utente_4,utente_1,913
2019-03-02,utente_1,utente_6,801
2019-03-02,utente_4,utente_3,163
2019-03-02,utente_8,utente_4,563
2019-03-02,utente_7,utente_1,562
2019-03-02,utente_10,utente_9,639
2019-03-02,utente_8,utente_5,520
2019-03-02,utente_6,utente_4,197
2019-03-02,utente_7,utente_9,104
2019-03-02,utente_9,utente_1,101
2019-03-02,utente_9,utente_4,705
2019-03-02,utente_9,utente_7,496
2019-03-02,utente_8,utente_3,815
2019-03-02,utente_8,utente_9,28
2019-03-02,utente_10,utente_6,652
2019-03-02,utente_10,utente_8,219
2019-03-02,utente_6,utente_9,905
2019-03-02,utente_3,utente_5,781
2019-03-02,utente_7,utente_10,318
2019-03-02,utente_4,utente_3,466
2019-03-02,utente_9,utente_1,534
2019-03-02,utente_6,utente_10,179
2019-03-02,utente_7,utente_5,150
2019-03-02,utente_9,utente_2,808
2019-03-02,utente_6,utente_5,588
2019-03-02,utente_7,utente_5,303
2019-03-02,utente_8,utente_5,334
2019-03-02,utente_8,utente_10,225
2019-03-02,utente_4,utente_10,36
2019-03-02,utente_8,utente_3,956
2019-03-02,utente_4,utente_2,460
2019-03-02,utente_7,utente_6,484
2019-03-02,utente_8,utente_6,512
2019-03-02,utente_7,utente_8,106
2019-03-02,utente_10,utente_4,249
2019-03-02,utente_3,utente_7,277
2019-03-02,utente_7,utente_9,622
2019-03-02,utente_6,utente_1,944
2019-03-02,utente_8,utente_4,378
2019-03-02,utente_4,utente_9,215
2019-03-02,utente_5,utente_4,500
2019-03-02,utente_9,utente_1,376
2019-03-02,utente_1,utente_7,167
2019-03-02,utente_7,utente_5,478
2019-03-02,utente_4,utente_7,813
2019-03-02,utente_5,utente_6,614
2019-03-02,utente_2,utente_10,227
2019-03-02,utente_6,utente_9,898
2019-03-02,utente_6,utente_1,685
2019-03-02,utente_6,utente_10,928
2019-03-02,utente_9,utente_8,704
2019-03-02,utente_10,utente_7,519
2019-03-02,utente_3,utente_10,561
2019-03-02,utente_7,utente_5,254
2019-03-02,utente_9,utente_10,945
2019-03-02,utente_9,utente_4,952
2019-03-02,utente_2,utente_9,541
2019-03-02,utente_6,utente_1,882
2019-03-02,utente_10,utente_9,312
2019-03-02,utente_1,utente_8,850
2019-03-02,utente_9,utente_8,869
2019-03-02,utente_4,utente_5,333
2019-03-02,utente_6,utente_10,347
2019-03-02,utente_6,utente_8,732
2019-03-02,utente_10,utente_3,774
2019-03-02,utente_4,utente_2,188
2019-03-02,utente_10,utente_7,617
2019-03-02,utente_6,utente_4,322
2019-03-02,utente_1,utente_7,564
2019-03-02,utente_3,utente_2,693
2019-03-02,utente_6,utente_8,180
2019-03-02,utente_1,utente_9,665
2019-03-02,utente_3,utente_5,762
2019-03-02,utente_3,utente_5,326
2019-03-02,utente_1,utente_7,832
2019-03-02,utente_6,utente_2,127
2019-03-02,utente_2,utente_6,698
2019-03-02,utente_1,utente_3,209
2019-03-02,utente_8,utente_1,790
2019-03-02,utente_1,utente_4,658
2019-03-02,utente_7,utente_9,96
2019-03-02,utente_10,utente_5,374
2019-03-02,utente_9,utente_1,56
2019-03-02,utente_2,utente_4,401
2019-03-02,utente_1,utente_3,910
2019-03-02,utente_7,utente_2,346
2019-03-02,utente_1,utente_5,369
2019-03-02,utente_9,utente_6,598
2019-03-02,utente_8,utente_10,276
2019-03-02,utente_9,utente_6,472
2019-03-02,utente_1,utente_2,449
2019-03-02,utente_4,utente_6,7
2019-03-02,utente_4,utente_5,532
2019-03-02,utente_8,utente_5,778
2019-03-02,utente_4,utente_3,778
2019-03-02,utente_7,utente_1,645
2019-03-02,utente_5,utente_6,496
2019-03-02,utente_1,utente_7,72
2019-03-02,utente_3,utente_4,367
2019-03-02,utente_10,utente_4,655
2019-03-02,utente_6,utente_5,437
2019-03-02,utente_7,utente_10,999
2019-03-02,utente_4,utente_5,114
2019-03-02,utente_10,utente_5,999
2019-03-02,utente_8,utente_6,885
2019-03-02,utente_5,utente_10,972
2019-03-02,utente_8,utente_6,783
2019-03-02,utente_1,utente_6,414
2019-03-02,utente_8,utente_6,174
2019-03-02,utente_1,utente_5,824
2019-03-02,utente_1,utente_3,943
2019-03-02,utente_3,utente_1,788
2019-03-02,utente_7,utente_3,567
2019-03-02,utente_3,utente_4,641
2019-03-02,utente_8,utente_9,559
2019-03-02,utente_6,utente_10,83
2019-03-02,utente_6,utente_8,232
2019-03-02,utente_4,utente_7,40
2019-03-02,utente_4,utente_6,577
2019-03-02,utente_4,utente_3,526
2019-03-02,utente_9,utente_1,219
2019-03-02,utente_1,utente_9,596
2019-03-02,utente_7,utente_10,467
2019-03-02,utente_6,utente_3,854
2019-03-02,utente_1,utente_9,993
2019-03-02,utente_10,utente_5,465
2019-03-02,utente_9,utente_1,598
2019-03-02,utente_8,utente_7,56
2019-03-02,utente_9,utente_3,25
2019-03-02,utente_3,utente_4,661
2019-03-02,utente_9,utente_5,611
2019-03-02,utente_3,utente_6,629
2019-03-02,utente_8,utente_7,91
2019-03-02,utente_8,utente_6,807
2019-03-02,utente_6,utente_10,841
2019-03-02,utente_9,utente_5,842
2019-03-02,utente_8,utente_4,585
2019-03-02,utente_8,utente_3,599
2019-03-02,utente_3,utente_7,438
2019-03-02,utente_8,utente_2,293
2019-03-02,utente_6,utente_1,175
2019-03-02,utente_6,utente_9,952
2019-03-02,utente_1,utente_5,334
2019-03-02,utente_3,utente_10,1000
2019-03-02,utente_4,utente_9,686
2019-03-02,utente_5,utente_8,248
2019-03-02,utente_4,utente_3,449
2019-03-02,utente_7,utente_10,497
2019-03-02,utente_8,utente_4,983
2019-03-02,utente_9,utente_6,258
2019-03-02,utente_7,utente_2,292
2019-03-02,utente_3,utente_4,190
2019-03-02,utente_4,utente_1,296
2019-03-02,utente_6,utente_5,306
2019-03-02,utente_3,utente_8,286
2019-03-02,utente_1,utente_8,224
2019-03-02,utente_8,utente_7,196
2019-03-02,utente_4,utente_2,612
2019-03-02,utente_7,utente_10,355
2019-03-02,utente_3,utente_2,165
2019-03-02,utente_9,utente_1,559
2019-03-02,utente_10,utente_1,846
2019-03-02,utente_6,utente_2,144
2019-03-02,utente_2,utente_5,556
2019-03-02,utente_1,utente_6,890
2019-03-02,utente_3,utente_7,658
2019-03-02,utente_9,utente_7,939
2019-03-02,utente_3,utente_1,45
2019-03-02,utente_4,utente_3,488
2019-03-02,utente_6,utente_9,69
2019-03-02,utente_5,utente_10,230
2019-03-02,utente_10,utente_9,151
2019-03-02,utente_6,utente_2,329
2019-03-02,utente_10,utente_8,315
2019-03-02,utente_9,utente_5,281
2019-03-02,utente_2,utente_1,882
2019-03-02,utente_10,utente_3,505
2019-03-02,utente_10,utente_6,828
2019-03-02,utente_8,utente_9,574
2019-03-02,utente_4,utente_8,837
2019-03-02,utente_4,utente_1,685
2019-03-02,utente_4,utente_6,852
2019-03-02,utente_9,utente_4,439
2019-03-02,utente_3,utente_1,156
2019-03-02,utente_9,utente_8,831
2019-03-02,utente_7,utente_4,251
2019-03-02,utente_8,utente_3,784
2019-03-02,utente_8,utente_7,183
2019-03-02,utente_6,utente_10,398
2019-03-02,utente_5,utente_8,761
2019-03-02,utente_4,utente_8,743
2019-03-02,utente_3,utente_9,571
2019-03-02,utente_2,utente_7,824
2019-03-02,utente_7,utente_3,542
2019-03-02,utente_10,utente_9,180
2019-03-02,utente_7,utente_10,616
2019-03-02,utente_2,utente_5,808
2019-03-02,utente_6,utente_9,484
2019-03-02,utente_7,utente_9,440
2019-03-02,utente_10,utente_2,116
2019-03-02,utente_9,utente_2,792
2019-03-02,utente_5,utente_1,83
2019-03-02,utente_8,utente_4,396
2019-03-02,utente_3,utente_9,732
2019-03-02,utente_3,utente_6,547
2019-03-02,utente_5,utente_9,864
2019-03-02,utente_2,utente_6,310
2019-03-02,utente_2,utente_1,279
2019-03-02,utente_8,utente_4,40
2019-03-02,utente_1,utente_6,639
2019-03-02,utente_6,utente_4,70
2019-03-02,utente_4,utente_8,477
2019-03-02,utente_8,utente_5,750
2019-03-02,utente_3,utente_2,182
2019-03-02,utente_9,utente_4,607
2019-03-02,utente_2,utente_8,163
2019-03-02,utente_2,utente_6,140
2019-03-02,utente_10,utente_2,488
2019-03-02,utente_7,utente_9,827
2019-03-02,utente_1,utente_2,10
2019-03-02,utente_1,utente_7,64
2019-03-02,utente_4,utente_1,609
2019-03-02,utente_4,utente_1,317
2019-03-02,utente_1,utente_7,860
2019-03-02,utente_8,utente_10,992
2019-03-02,utente_1,utente_8,283
2019-03-02,utente_4,utente_2,362
2019-03-02,utente_7,utente_8,343
2019-03-02,utente_9,utente_5,249
2019-03-02,utente_8,utente_7,385
2019-03-02,utente_5,utente_3,619
2019-03-02,utente_10,utente_3,156
2019-03-02,utente_7,utente_6,912
2019-03-02,utente_10,utente_5,174
2019-03-02,utente_2,utente_3,247
2019-03-02,utente_9,utente_1,90
2019-03-02,utente_9,utente_2,805
2019-03-02,utente_2,utente_7,322
2019-03-02,utente_5,utente_10,933
2019-03-02,utente_8,utente_3,461
2019-03-02,utente_4,utente_5,218
2019-03-02,utente_10,utente_3,658
2019-03-02,utente_3,utente_10,13
2019-03-02,utente_1,utente_9,799
2019-03-02,utente_8,utente_9,659
2019-03-02,utente_4,utente_7,376
2019-03-02,utente_3,utente_5,822
2019-03-02,utente_3,utente_9,73
2019-03-02,utente_4,utente_9,514
2019-03-02,utente_9,utente_1,723
2019-03-02,utente_9,utente_7,431
2019-03-02,utente_3,utente_2,322
2019-03-02,utente_6,utente_1,11
2019-03-02,utente_1,utente_10,530
2019-03-02,utente_6,utente_8,951
2019-03-02,utente_1,utente_10,608
2019-03-02,utente_7,utente_6,408
2019-03-02,utente_5,utente_2,744
2019-03-02,utente_1,utente_9,934
2019-03-02,utente_7,utente_6,640
2019-03-02,utente_1,utente_6,970
2019-03-02,utente_9,utente_3,615
2019-03-02,utente_5,utente_6,221
2019-03-02,utente_10,utente_2,849
2019-03-02,utente_1,utente_2,995
2019-03-02,utente_2,utente_6,505
2019-03-02,utente_6,utente_3,197
2019-03-02,utente_2,utente_8,232
2019-03-02,utente_10,utente_4,347
2019-03-02,utente_3,utente_7,718
2019-03-02,utente_7,utente_10,556
2019-03-02,utente_1,utente_3,157
2019-03-02,utente_8,utente_1,460
2019-03-02,utente_3,utente_9,85
2019-03-02,utente_10,utente_7,550
2019-03-02,utente_6,utente_3,467
2019-03-02,utente_5,utente_1,770
2019-03-02,utente_1,utente_9,917
2019-03-02,utente_4,utente_7,65
2019-03-02,utente_5,utente_2,53
2019-03-02,utente_5,utente_3,252
2019-03-02,utente_7,utente_1,685
2019-03-02,utente_10,utente_6,986
2019-03-02,utente_9,utente_7,239
2019-03-02,utente_8,utente_6,196
2019-03-02,utente_2,utente_5,988
2019-03-02,utente_7,utente_6,230
2019-03-02,utente_1,utente_3,157
2019-03-02,utente_6,utente_10,979
2019-03-02,utente_5,utente_9,954
2019-03-02,utente_10,utente_6,704
2019-03-02,utente_5,utente_10,358
2019-03-02,utente_6,utente_9,42
2019-03-02,utente_9,utente_3,260
2019-03-02,utente_8,utente_2,747
2019-03-02,utente_5,utente_3,103
2019-03-02,utente_3,utente_8,745
2019-03-02,utente_6,utente_5,254
2019-03-02,utente_1,utente_5,864
2019-03-02,utente_10,utente_6,296
2019-03-02,utente_8,utente_1,599
2019-03-02,utente_1,utente_8,98
2019-03-02,utente_3,utente_7,328
2019-03-02,utente_2,utente_1,124
2019-03-02,utente_5,utente_3,59
2019-03-02,utente_5,utente_7,180
2019-03-02,utente_7,utente_8,963
2019-03-02,utente_5,utente_4,139
2019-03-02,utente_1,utente_8,874
2019-03-02,utente_4,utente_5,725
2019-03-02,utente_1,utente_6,544
2019-03-02,utente_1,utente_3,588
2019-03-02,utente_5,utente_2,278
2019-03-02,utente_9,utente_3,82
2019-03-02,utente_3,utente_7,393
2019-03-02,utente_6,utente_7,179
2019-03-02,utente_9,utente_2,370
2019-03-02,utente_5,utente_6,540
2019-03-02,utente_9,utente_8,190
2019-03-02,utente_6,utente_3,907
2019-03-02,utente_5,utente_10,506
2019-03-02,utente_8,utente_7,104
2019-03-02,utente_3,utente_9,552
2019-03-02,utente_2,utente_7,207
2019-03-02,utente_1,utente_10,182
2019-03-02,utente_9,utente_3,926
2019-03-02,utente_1,utente_3,392
2019-03-02,utente_6,utente_3,862
2019-03-02,utente_1,utente_5,807
2019-03-02,utente_7,utente_1,260
2019-03-02,utente_5,utente_7,92
2019-03-02,utente_2,utente_7,218
2019-03-02,utente_3,utente_4,969
2019-03-02,utente_8,utente_6,166
2019-03-02,utente_8,utente_10,545
2019-03-02,utente_2,utente_8,832
2019-03-02,utente_5,utente_10,139
2019-03-02,utente_10,utente_3,781
2019-03-02,utente_4,utente_5,64
2019-03-02,utente_2,utente_5,448
2019-03-02,utente_6,utente_5,221
2019-03-02,utente_7,utente_9,38
2019-03-02,utente_6,utente_9,222
2019-03-02,utente_3,utente_8,720
2019-03-02,utente_7,utente_1,374
2019-03-02,utente_9,utente_7,576
2019-03-02,utente_10,utente_8,886
2019-03-02,utente_4,utente_7,445
2019-03-02,utente_8,utente_4,649
2019-03-02,utente_5,utente_8,950
2019-03-02,utente_8,utente_6,588
2019-03-02,utente_4,utente_6,346
2019-03-02,utente_2,utente_6,667
2019-03-02,utente_1,utente_9,598
2019-03-02,utente_10,utente_1,156
2019-03-02,utente_4,utente_3,850
2019-03-02,utente_2,utente_6,432
2019-03-02,utente_8,utente_3,798
2019-03-02,utente_8,utente_9,637
2019-03-02,utente_8,utente_7,157
2019-03-02,utente_3,utente_6,425
2019-03-02,utente_6,utente_3,323
2019-03-02,utente_2,utente_3,867
2019-03-02,utente_9,utente_2,254
2019-03-02,utente_9,utente_3,528
2019-03-02,utente_7,utente_3,18
2019-03-02,utente_1,utente_8,283
2019-03-02,utente_7,utente_6,736
2019-03-02,utente_7,utente_10,640
2019-03-02,utente_10,utente_4,711
2019-03-02,utente_4,utente_9,104
2019-03-02,utente_7,utente_1,637
2019-03-02,utente_9,utente_1,60
2019-03-02,utente_7,utente_10,15
2019-03-02,utente_4,utente_7,824
2019-03-02,utente_7,utente_1,832
2019-03-02,utente_2,utente_4,305
2019-03-02,utente_6,utente_5,194
2019-03-02,utente_9,utente_8,740
2019-03-02,utente_10,utente_8,390
2019-03-02,utente_7,utente_5,888
2019-03-02,utente_1,utente_4,514
2019-03-02,utente_6,utente_3,676
2019-03-02,utente_8,utente_4,724
2019-03-02,utente_7,utente_10,370
2019-03-02,utente_5,utente_6,379
2019-03-02,utente_2,utente_7,446
2019-03-02,utente_9,utente_7,161
2019-03-02,utente_3,utente_1,771
2019-03-02,utente_6,utente_7,237
2019-03-02,utente_1,utente_10,556
2019-03-02,utente_3,utente_10,269
2019-03-02,utente_1,utente_7,371
2019-03-02,utente_2,utente_3,256
2019-03-02,utente_3,utente_5,417
2019-03-02,utente_2,utente_3,490
2019-03-02,utente_8,utente_2,616
2019-03-02,utente_8,utente_6,875
2019-03-02,utente_7,utente_2,856
2019-03-02,utente_2,utente_7,926
2019-03-02,utente_8,utente_10,11
2019-03-02,utente_10,utente_6,964
2019-03-02,utente_7,utente_2,813
2019-03-02,utente_6,utente_7,45
2019-03-02,utente_7,utente_8,539
2019-03-02,utente_1,utente_6,335
2019-03-02,utente_2,utente_3,602
2019-03-02,utente_8,utente_1,389
2019-03-02,utente_4,utente_6,255
2019-03-02,utente_2,utente_10,816
2019-03-02,utente_9,utente_1,357
2019-03-02,utente_4,utente_9,342
2019-03-02,utente_7,utente_6,653
2019-03-02,utente_8,utente_4,467
2019-03-02,utente_7,utente_2,815
2019-03-02,utente_2,utente_10,776
2019-03-02,utente_5,utente_1,518
2019-03-02,utente_10,utente_2,436
2019-03-02,utente_9,utente_4,562
2019-03-02,utente_10,utente_4,659
2019-03-02,utente_7,utente_10,514
2019-03-02,utente_2,utente_7,627
2019-03-02,utente_1,utente_6,647
2019-03-02,utente_3,utente_5,425
2019-03-02,utente_4,utente_1,411
2019-03-02,utente_6,utente_9,351
2019-03-02,utente_4,utente_1,442
2019-03-02,utente_4,utente_1,264
2019-03-02,utente_4,utente_3,390
2019-03-02,utente_7,utente_6,564
2019-03-02,utente_1,utente_3,152
2019-03-02,utente_10,utente_4,559
2019-03-02,utente_3,utente_10,418
2019-03-02,utente_6,utente_3,209
2019-03-02,utente_10,utente_5,304
2019-03-02,utente_9,utente_1,26
2019-03-02,utente_8,utente_10,795
2019-03-02,utente_4,utente_2,76
2019-03-02,utente_3,utente_6,358
2019-03-02,utente_2,utente_4,678
2019-03-02,utente_6,utente_9,543
2019-03-02,utente_7,utente_1,567
2019-03-02,utente_10,utente_6,70
2019-03-02,utente_1,utente_6,972
2019-03-02,utente_3,utente_1,31
2019-03-02,utente_8,utente_9,272
2019-03-02,utente_5,utente_8,129
2019-03-02,utente_6,utente_1,573
2019-03-02,utente_10,utente_7,818
2019-03-02,utente_9,utente_10,401
2019-03-02,utente_6,utente_8,91
2019-03-02,utente_10,utente_4,601
2019-03-02,utente_6,utente_10,715
2019-03-02,utente_5,utente_8,989
2019-03-02,utente_4,utente_8,632
2019-03-02,utente_3,utente_4,757
2019-03-02,utente_4,utente_2,147
2019-03-02,utente_7,utente_5,774
2019-03-02,utente_9,utente_4,118
2019-03-02,utente_2,utente_10,988
2019-03-02,utente_10,utente_8,102
2019-03-02,utente_5,utente_10,876
2019-03-02,utente_7,utente_10,676
